# energy s(up) s(down) p(up) p(down) d(up) d(down)
-1.701658100000000395e+00 1.439999999999999961e-02 -1.439999999999999961e-02 2.016000000000000014e-01 -2.016000000000000014e-01 5.960000000000000020e-02 -5.960000000000000020e-02
-1.693758100000000155e+00 1.480000000000000066e-02 -1.480000000000000066e-02 2.064000000000000001e-01 -2.064000000000000001e-01 6.119999999999999052e-02 -6.119999999999999052e-02
-1.685858099999999915e+00 1.519999999999999997e-02 -1.519999999999999997e-02 2.136000000000000121e-01 -2.136000000000000121e-01 6.320000000000000617e-02 -6.320000000000000617e-02
-1.677958099999999675e+00 1.600000000000000033e-02 -1.600000000000000033e-02 2.244000000000000161e-01 -2.244000000000000161e-01 6.679999999999999827e-02 -6.679999999999999827e-02
-1.669958099999999668e+00 1.880000000000000074e-02 -1.880000000000000074e-02 2.724000000000000310e-01 -2.724000000000000310e-01 8.200000000000000344e-02 -8.200000000000000344e-02
-1.662058100000000316e+00 2.079999999999999905e-02 -2.079999999999999905e-02 2.880000000000000338e-01 -2.880000000000000338e-01 8.959999999999999909e-02 -8.959999999999999909e-02
-1.654158100000000076e+00 2.079999999999999905e-02 -2.079999999999999905e-02 2.892000000000000126e-01 -2.892000000000000126e-01 8.840000000000000635e-02 -8.840000000000000635e-02
-1.646158100000000069e+00 2.160000000000000114e-02 -2.160000000000000114e-02 2.928000000000000047e-01 -2.928000000000000047e-01 9.039999999999999425e-02 -9.039999999999999425e-02
-1.638258099999999828e+00 2.079999999999999905e-02 -2.079999999999999905e-02 2.867999999999999994e-01 -2.867999999999999994e-01 8.640000000000000457e-02 -8.640000000000000457e-02
-1.630358099999999588e+00 1.959999999999999937e-02 -1.959999999999999937e-02 2.724000000000000310e-01 -2.724000000000000310e-01 8.160000000000000586e-02 -8.160000000000000586e-02
-1.622358099999999581e+00 1.919999999999999832e-02 -1.919999999999999832e-02 2.676000000000000045e-01 -2.676000000000000045e-01 7.960000000000000409e-02 -7.960000000000000409e-02
-1.614458100000000229e+00 1.760000000000000106e-02 -1.760000000000000106e-02 2.507999999999999674e-01 -2.507999999999999674e-01 7.480000000000000537e-02 -7.480000000000000537e-02
-1.606558099999999989e+00 1.640000000000000138e-02 -1.640000000000000138e-02 2.411999999999999977e-01 -2.411999999999999977e-01 7.000000000000000666e-02 -7.000000000000000666e-02
-1.598558099999999982e+00 1.519999999999999997e-02 -1.519999999999999997e-02 2.435999999999999832e-01 -2.435999999999999832e-01 7.000000000000000666e-02 -7.000000000000000666e-02
-1.590658099999999742e+00 1.480000000000000066e-02 -1.480000000000000066e-02 2.856000000000000205e-01 -2.856000000000000205e-01 7.560000000000000053e-02 -7.560000000000000053e-02
-1.582758100000000390e+00 1.439999999999999961e-02 -1.439999999999999961e-02 3.119999999999999996e-01 -3.119999999999999996e-01 7.839999999999999747e-02 -7.839999999999999747e-02
-1.574758100000000383e+00 1.319999999999999993e-02 -1.319999999999999993e-02 2.903999999999999915e-01 -2.903999999999999915e-01 7.200000000000000844e-02 -7.200000000000000844e-02
-1.566858100000000142e+00 1.319999999999999993e-02 -1.319999999999999993e-02 3.047999999999999599e-01 -3.047999999999999599e-01 7.200000000000000844e-02 -7.200000000000000844e-02
-1.558958099999999902e+00 1.319999999999999993e-02 -1.319999999999999993e-02 3.144000000000000128e-01 -3.144000000000000128e-01 7.200000000000000844e-02 -7.200000000000000844e-02
-1.550958099999999895e+00 1.319999999999999993e-02 -1.319999999999999993e-02 3.371999999999999997e-01 -3.371999999999999997e-01 7.399999999999999634e-02 -7.399999999999999634e-02
-1.543058099999999655e+00 1.359999999999999924e-02 -1.359999999999999924e-02 3.552000000000000157e-01 -3.552000000000000157e-01 7.520000000000000295e-02 -7.520000000000000295e-02
-1.535158100000000303e+00 1.319999999999999993e-02 -1.319999999999999993e-02 3.420000000000000262e-01 -3.420000000000000262e-01 7.240000000000000602e-02 -7.240000000000000602e-02
-1.527158100000000296e+00 1.280000000000000061e-02 -1.280000000000000061e-02 3.012000000000000233e-01 -3.012000000000000233e-01 6.679999999999999827e-02 -6.679999999999999827e-02
-1.519258100000000056e+00 1.200000000000000025e-02 -1.200000000000000025e-02 2.567999999999999727e-01 -2.567999999999999727e-01 6.039999999999999536e-02 -6.039999999999999536e-02
-1.511358099999999816e+00 1.159999999999999920e-02 -1.159999999999999920e-02 2.268000000000000016e-01 -2.268000000000000016e-01 5.559999999999999665e-02 -5.559999999999999665e-02
-1.503358099999999808e+00 1.119999999999999989e-02 -1.119999999999999989e-02 2.100000000000000200e-01 -2.100000000000000200e-01 5.360000000000000181e-02 -5.360000000000000181e-02
-1.495458099999999568e+00 1.080000000000000057e-02 -1.080000000000000057e-02 1.943999999999999895e-01 -1.943999999999999895e-01 5.079999999999999793e-02 -5.079999999999999793e-02
-1.487558100000000216e+00 1.039999999999999952e-02 -1.039999999999999952e-02 1.776000000000000079e-01 -1.776000000000000079e-01 4.879999999999999616e-02 -4.879999999999999616e-02
-1.479558100000000209e+00 1.080000000000000057e-02 -1.080000000000000057e-02 1.728000000000000091e-01 -1.728000000000000091e-01 5.079999999999999793e-02 -5.079999999999999793e-02
-1.471658099999999969e+00 1.080000000000000057e-02 -1.080000000000000057e-02 1.680000000000000104e-01 -1.680000000000000104e-01 5.079999999999999793e-02 -5.079999999999999793e-02
-1.463758099999999729e+00 1.239999999999999956e-02 -1.239999999999999956e-02 1.908000000000000251e-01 -1.908000000000000251e-01 5.759999999999999842e-02 -5.759999999999999842e-02
-1.455758099999999722e+00 9.599999999999999159e-03 -9.599999999999999159e-03 1.464000000000000024e-01 -1.464000000000000024e-01 4.519999999999999712e-02 -4.519999999999999712e-02
-1.447858100000000370e+00 1.000000000000000021e-02 -1.000000000000000021e-02 1.487999999999999878e-01 -1.487999999999999878e-01 4.599999999999999922e-02 -4.599999999999999922e-02
-1.439958100000000130e+00 9.599999999999999159e-03 -9.599999999999999159e-03 1.416000000000000036e-01 -1.416000000000000036e-01 4.599999999999999922e-02 -4.599999999999999922e-02
-1.431958100000000123e+00 8.800000000000000530e-03 -8.800000000000000530e-03 1.307999999999999996e-01 -1.307999999999999996e-01 4.320000000000000229e-02 -4.320000000000000229e-02
-1.424058099999999882e+00 8.800000000000000530e-03 -8.800000000000000530e-03 1.247999999999999943e-01 -1.247999999999999943e-01 4.239999999999999325e-02 -4.239999999999999325e-02
-1.416158099999999642e+00 8.399999999999999481e-03 -8.399999999999999481e-03 1.199999999999999956e-01 -1.199999999999999956e-01 4.239999999999999325e-02 -4.239999999999999325e-02
-1.408158099999999635e+00 8.000000000000000167e-03 -8.000000000000000167e-03 1.164000000000000035e-01 -1.164000000000000035e-01 4.159999999999999809e-02 -4.159999999999999809e-02
-1.400258100000000283e+00 7.599999999999999985e-03 -7.599999999999999985e-03 1.103999999999999981e-01 -1.103999999999999981e-01 4.039999999999999841e-02 -4.039999999999999841e-02
-1.392358100000000043e+00 8.000000000000000167e-03 -8.000000000000000167e-03 1.151999999999999968e-01 -1.151999999999999968e-01 4.599999999999999922e-02 -4.599999999999999922e-02
-1.384358100000000036e+00 7.599999999999999985e-03 -7.599999999999999985e-03 1.103999999999999981e-01 -1.103999999999999981e-01 4.439999999999999503e-02 -4.439999999999999503e-02
-1.376458099999999796e+00 7.599999999999999985e-03 -7.599999999999999985e-03 1.103999999999999981e-01 -1.103999999999999981e-01 4.519999999999999712e-02 -4.519999999999999712e-02
-1.368558099999999556e+00 7.599999999999999985e-03 -7.599999999999999985e-03 1.092000000000000054e-01 -1.092000000000000054e-01 4.519999999999999712e-02 -4.519999999999999712e-02
-1.360558099999999548e+00 7.199999999999999803e-03 -7.199999999999999803e-03 1.079999999999999849e-01 -1.079999999999999849e-01 4.439999999999999503e-02 -4.439999999999999503e-02
-1.352658100000000196e+00 8.000000000000000167e-03 -8.000000000000000167e-03 1.199999999999999956e-01 -1.199999999999999956e-01 5.000000000000000278e-02 -5.000000000000000278e-02
-1.344758099999999956e+00 8.399999999999999481e-03 -8.399999999999999481e-03 1.320000000000000062e-01 -1.320000000000000062e-01 5.559999999999999665e-02 -5.559999999999999665e-02
-1.336758099999999949e+00 9.199999999999999845e-03 -9.199999999999999845e-03 1.403999999999999970e-01 -1.403999999999999970e-01 6.160000000000000198e-02 -6.160000000000000198e-02
-1.328858099999999709e+00 9.199999999999999845e-03 -9.199999999999999845e-03 1.332000000000000128e-01 -1.332000000000000128e-01 5.880000000000000504e-02 -5.880000000000000504e-02
-1.320958100000000357e+00 9.199999999999999845e-03 -9.199999999999999845e-03 1.295999999999999930e-01 -1.295999999999999930e-01 5.880000000000000504e-02 -5.880000000000000504e-02
-1.312958100000000350e+00 9.599999999999999159e-03 -9.599999999999999159e-03 1.295999999999999930e-01 -1.295999999999999930e-01 6.280000000000000859e-02 -6.280000000000000859e-02
-1.305058100000000110e+00 1.119999999999999989e-02 -1.119999999999999989e-02 1.403999999999999970e-01 -1.403999999999999970e-01 7.439999999999999392e-02 -7.439999999999999392e-02
-1.297158099999999870e+00 1.000000000000000021e-02 -1.000000000000000021e-02 1.151999999999999968e-01 -1.151999999999999968e-01 6.280000000000000859e-02 -6.280000000000000859e-02
-1.289158099999999862e+00 1.000000000000000021e-02 -1.000000000000000021e-02 1.068000000000000060e-01 -1.068000000000000060e-01 6.079999999999999294e-02 -6.079999999999999294e-02
-1.281258099999999622e+00 1.000000000000000021e-02 -1.000000000000000021e-02 1.032000000000000001e-01 -1.032000000000000001e-01 5.999999999999999778e-02 -5.999999999999999778e-02
-1.273358100000000270e+00 1.039999999999999952e-02 -1.039999999999999952e-02 9.959999999999999409e-02 -9.959999999999999409e-02 6.079999999999999294e-02 -6.079999999999999294e-02
-1.265358100000000263e+00 1.080000000000000057e-02 -1.080000000000000057e-02 9.840000000000001523e-02 -9.840000000000001523e-02 6.280000000000000859e-02 -6.280000000000000859e-02
-1.257458100000000023e+00 1.200000000000000025e-02 -1.200000000000000025e-02 1.020000000000000073e-01 -1.020000000000000073e-01 6.760000000000000731e-02 -6.760000000000000731e-02
-1.249558099999999783e+00 1.319999999999999993e-02 -1.319999999999999993e-02 1.079999999999999849e-01 -1.079999999999999849e-01 7.359999999999999876e-02 -7.359999999999999876e-02
-1.241558099999999776e+00 1.319999999999999993e-02 -1.319999999999999993e-02 1.055999999999999994e-01 -1.055999999999999994e-01 7.400000000000001021e-02 -7.400000000000001021e-02
-1.233658099999999536e+00 1.319999999999999993e-02 -1.319999999999999993e-02 1.008000000000000007e-01 -1.008000000000000007e-01 7.199999999999999456e-02 -7.199999999999999456e-02
-1.225758100000000184e+00 1.359999999999999924e-02 -1.359999999999999924e-02 9.959999999999999409e-02 -9.959999999999999409e-02 7.199999999999999456e-02 -7.199999999999999456e-02
-1.217858099999999943e+00 1.359999999999999924e-02 -1.359999999999999924e-02 9.840000000000001523e-02 -9.840000000000001523e-02 7.199999999999999456e-02 -7.199999999999999456e-02
-1.209858099999999936e+00 1.400000000000000029e-02 -1.400000000000000029e-02 9.600000000000000200e-02 -9.600000000000000200e-02 7.320000000000000118e-02 -7.320000000000000118e-02
-1.201958099999999696e+00 1.480000000000000066e-02 -1.480000000000000066e-02 1.032000000000000001e-01 -1.032000000000000001e-01 7.720000000000000473e-02 -7.720000000000000473e-02
-1.194058100000000344e+00 1.519999999999999997e-02 -1.519999999999999997e-02 1.055999999999999994e-01 -1.055999999999999994e-01 7.839999999999999747e-02 -7.839999999999999747e-02
-1.186058100000000337e+00 1.600000000000000033e-02 -1.600000000000000033e-02 1.188000000000000167e-01 -1.188000000000000167e-01 8.560000000000000941e-02 -8.560000000000000941e-02
-1.178158100000000097e+00 1.640000000000000138e-02 -1.640000000000000138e-02 1.175999999999999962e-01 -1.175999999999999962e-01 8.640000000000000457e-02 -8.640000000000000457e-02
-1.170258099999999857e+00 1.720000000000000001e-02 -1.720000000000000001e-02 1.212000000000000022e-01 -1.212000000000000022e-01 9.039999999999999425e-02 -9.039999999999999425e-02
-1.162258099999999850e+00 1.720000000000000001e-02 -1.720000000000000001e-02 1.199999999999999956e-01 -1.199999999999999956e-01 9.080000000000000571e-02 -9.080000000000000571e-02
-1.154358099999999610e+00 1.760000000000000106e-02 -1.760000000000000106e-02 1.212000000000000022e-01 -1.212000000000000022e-01 9.279999999999999361e-02 -9.279999999999999361e-02
-1.146458100000000258e+00 1.880000000000000074e-02 -1.880000000000000074e-02 1.224000000000000088e-01 -1.224000000000000088e-01 9.600000000000000200e-02 -9.600000000000000200e-02
-1.138458100000000250e+00 1.959999999999999937e-02 -1.959999999999999937e-02 1.236000000000000015e-01 -1.236000000000000015e-01 9.800000000000000377e-02 -9.800000000000000377e-02
-1.130558100000000010e+00 2.079999999999999905e-02 -2.079999999999999905e-02 1.236000000000000015e-01 -1.236000000000000015e-01 9.959999999999999409e-02 -9.959999999999999409e-02
-1.122658099999999770e+00 2.120000000000000009e-02 -2.120000000000000009e-02 1.212000000000000022e-01 -1.212000000000000022e-01 9.879999999999999893e-02 -9.879999999999999893e-02
-1.114658099999999763e+00 2.160000000000000114e-02 -2.160000000000000114e-02 1.164000000000000035e-01 -1.164000000000000035e-01 9.760000000000000620e-02 -9.760000000000000620e-02
-1.106758099999999523e+00 2.160000000000000114e-02 -2.160000000000000114e-02 1.139999999999999902e-01 -1.139999999999999902e-01 9.559999999999999054e-02 -9.559999999999999054e-02
-1.098858100000000171e+00 2.199999999999999872e-02 -2.199999999999999872e-02 1.115999999999999909e-01 -1.115999999999999909e-01 9.559999999999999054e-02 -9.559999999999999054e-02
-1.090858100000000164e+00 2.079999999999999905e-02 -2.079999999999999905e-02 1.032000000000000001e-01 -1.032000000000000001e-01 9.039999999999999425e-02 -9.039999999999999425e-02
-1.082958099999999924e+00 2.079999999999999905e-02 -2.079999999999999905e-02 1.032000000000000001e-01 -1.032000000000000001e-01 9.120000000000000329e-02 -9.120000000000000329e-02
-1.075058099999999683e+00 2.160000000000000114e-02 -2.160000000000000114e-02 1.068000000000000060e-01 -1.068000000000000060e-01 9.879999999999998506e-02 -9.879999999999998506e-02
-1.067058099999999676e+00 2.120000000000000009e-02 -2.120000000000000009e-02 1.055999999999999994e-01 -1.055999999999999994e-01 9.959999999999999409e-02 -9.959999999999999409e-02
-1.059158100000000324e+00 2.120000000000000009e-02 -2.120000000000000009e-02 1.055999999999999994e-01 -1.055999999999999994e-01 1.011999999999999983e-01 -1.011999999999999983e-01
-1.051258100000000084e+00 2.120000000000000009e-02 -2.120000000000000009e-02 1.068000000000000060e-01 -1.068000000000000060e-01 1.040000000000000091e-01 -1.040000000000000091e-01
-1.043258100000000077e+00 2.079999999999999905e-02 -2.079999999999999905e-02 1.079999999999999849e-01 -1.079999999999999849e-01 1.027999999999999886e-01 -1.027999999999999886e-01
-1.035358099999999837e+00 2.000000000000000042e-02 -2.000000000000000042e-02 1.068000000000000060e-01 -1.068000000000000060e-01 1.004000000000000031e-01 -1.004000000000000031e-01
-1.027458099999999597e+00 1.959999999999999937e-02 -1.959999999999999937e-02 1.055999999999999994e-01 -1.055999999999999994e-01 9.800000000000000377e-02 -9.800000000000000377e-02
-1.019458099999999590e+00 1.919999999999999832e-02 -1.919999999999999832e-02 1.043999999999999928e-01 -1.043999999999999928e-01 9.759999999999999232e-02 -9.759999999999999232e-02
-1.011558100000000238e+00 1.839999999999999969e-02 -1.839999999999999969e-02 1.043999999999999928e-01 -1.043999999999999928e-01 9.720000000000000862e-02 -9.720000000000000862e-02
-1.003658099999999109e+00 1.839999999999999969e-02 -1.839999999999999969e-02 1.055999999999999994e-01 -1.055999999999999994e-01 1.008000000000000007e-01 -1.008000000000000007e-01
-9.956580999999999904e-01 1.760000000000000106e-02 -1.760000000000000106e-02 1.008000000000000007e-01 -1.008000000000000007e-01 9.479999999999999538e-02 -9.479999999999999538e-02
-9.877581000000006384e-01 1.799999999999999864e-02 -1.799999999999999864e-02 1.068000000000000060e-01 -1.068000000000000060e-01 9.919999999999999651e-02 -9.919999999999999651e-02
-9.798580999999995100e-01 1.760000000000000106e-02 -1.760000000000000106e-02 1.008000000000000007e-01 -1.008000000000000007e-01 9.639999999999999958e-02 -9.639999999999999958e-02
-9.718581000000003911e-01 1.640000000000000138e-02 -1.640000000000000138e-02 9.359999999999998876e-02 -9.359999999999998876e-02 8.839999999999999247e-02 -8.839999999999999247e-02
-9.639580999999992628e-01 1.640000000000000138e-02 -1.640000000000000138e-02 9.240000000000000990e-02 -9.240000000000000990e-02 8.719999999999999973e-02 -8.719999999999999973e-02
-9.560580999999999108e-01 1.600000000000000033e-02 -1.600000000000000033e-02 8.999999999999999667e-02 -8.999999999999999667e-02 8.599999999999999312e-02 -8.599999999999999312e-02
-9.480581000000007919e-01 1.640000000000000138e-02 -1.640000000000000138e-02 9.120000000000000329e-02 -9.120000000000000329e-02 8.879999999999999005e-02 -8.879999999999999005e-02
-9.401580999999996635e-01 1.600000000000000033e-02 -1.600000000000000033e-02 8.640000000000000457e-02 -8.640000000000000457e-02 8.480000000000000038e-02 -8.480000000000000038e-02
-9.322581000000003115e-01 1.640000000000000138e-02 -1.640000000000000138e-02 8.519999999999999796e-02 -8.519999999999999796e-02 8.319999999999999618e-02 -8.319999999999999618e-02
-9.242580999999994162e-01 1.519999999999999997e-02 -1.519999999999999997e-02 7.680000000000000715e-02 -7.680000000000000715e-02 7.280000000000000360e-02 -7.280000000000000360e-02
-9.163581000000000643e-01 1.439999999999999961e-02 -1.439999999999999961e-02 7.320000000000000118e-02 -7.320000000000000118e-02 6.720000000000000973e-02 -6.720000000000000973e-02
-9.084581000000007123e-01 1.559999999999999928e-02 -1.559999999999999928e-02 8.159999999999999198e-02 -8.159999999999999198e-02 8.079999999999999682e-02 -8.079999999999999682e-02
-9.004580999999998170e-01 1.480000000000000066e-02 -1.480000000000000066e-02 7.919999999999999263e-02 -7.919999999999999263e-02 7.479999999999999150e-02 -7.479999999999999150e-02
-8.925581000000004650e-01 1.519999999999999997e-02 -1.519999999999999997e-02 8.159999999999999198e-02 -8.159999999999999198e-02 7.839999999999999747e-02 -7.839999999999999747e-02
-8.846580999999993367e-01 1.519999999999999997e-02 -1.519999999999999997e-02 8.519999999999999796e-02 -8.519999999999999796e-02 8.000000000000000167e-02 -8.000000000000000167e-02
-8.766581000000002177e-01 1.480000000000000066e-02 -1.480000000000000066e-02 8.400000000000000522e-02 -8.400000000000000522e-02 7.720000000000000473e-02 -7.720000000000000473e-02
-8.687580999999990894e-01 1.480000000000000066e-02 -1.480000000000000066e-02 8.400000000000000522e-02 -8.400000000000000522e-02 7.879999999999999505e-02 -7.879999999999999505e-02
-8.608580999999997374e-01 1.480000000000000066e-02 -1.480000000000000066e-02 8.519999999999999796e-02 -8.519999999999999796e-02 8.039999999999999925e-02 -8.039999999999999925e-02
-8.528581000000006185e-01 1.559999999999999928e-02 -1.559999999999999928e-02 8.880000000000000393e-02 -8.880000000000000393e-02 8.399999999999999134e-02 -8.399999999999999134e-02
-8.449580999999994901e-01 1.400000000000000029e-02 -1.400000000000000029e-02 8.400000000000000522e-02 -8.400000000000000522e-02 7.520000000000000295e-02 -7.520000000000000295e-02
-8.370581000000001382e-01 1.319999999999999993e-02 -1.319999999999999993e-02 8.279999999999999860e-02 -8.279999999999999860e-02 6.959999999999999520e-02 -6.959999999999999520e-02
-8.290580999999992429e-01 1.319999999999999993e-02 -1.319999999999999993e-02 8.279999999999999860e-02 -8.279999999999999860e-02 6.800000000000000488e-02 -6.800000000000000488e-02
-8.211580999999998909e-01 1.359999999999999924e-02 -1.359999999999999924e-02 8.400000000000000522e-02 -8.400000000000000522e-02 6.800000000000000488e-02 -6.800000000000000488e-02
-8.132581000000005389e-01 1.400000000000000029e-02 -1.400000000000000029e-02 8.400000000000000522e-02 -8.400000000000000522e-02 6.800000000000000488e-02 -6.800000000000000488e-02
-8.052580999999996436e-01 1.480000000000000066e-02 -1.480000000000000066e-02 8.640000000000000457e-02 -8.640000000000000457e-02 6.959999999999999520e-02 -6.959999999999999520e-02
-7.973581000000002916e-01 1.600000000000000033e-02 -1.600000000000000033e-02 9.120000000000000329e-02 -9.120000000000000329e-02 7.200000000000000844e-02 -7.200000000000000844e-02
-7.894580999999991633e-01 1.799999999999999864e-02 -1.799999999999999864e-02 9.480000000000000926e-02 -9.480000000000000926e-02 7.639999999999999569e-02 -7.639999999999999569e-02
-7.815580999999998113e-01 2.079999999999999905e-02 -2.079999999999999905e-02 1.032000000000000001e-01 -1.032000000000000001e-01 8.440000000000000280e-02 -8.440000000000000280e-02
-7.735581000000006924e-01 2.680000000000000090e-02 -2.680000000000000090e-02 1.175999999999999962e-01 -1.175999999999999962e-01 9.999999999999999167e-02 -9.999999999999999167e-02
-7.656580999999995640e-01 2.599999999999999881e-02 -2.599999999999999881e-02 1.128000000000000114e-01 -1.128000000000000114e-01 9.559999999999999054e-02 -9.559999999999999054e-02
-7.577581000000002120e-01 2.599999999999999881e-02 -2.599999999999999881e-02 1.103999999999999981e-01 -1.103999999999999981e-01 9.359999999999998876e-02 -9.359999999999998876e-02
-7.497580999999993168e-01 2.520000000000000018e-02 -2.520000000000000018e-02 1.068000000000000060e-01 -1.068000000000000060e-01 8.999999999999999667e-02 -8.999999999999999667e-02
-7.418580999999999648e-01 2.560000000000000123e-02 -2.560000000000000123e-02 1.055999999999999994e-01 -1.055999999999999994e-01 8.999999999999999667e-02 -8.999999999999999667e-02
-7.339581000000006128e-01 2.639999999999999986e-02 -2.639999999999999986e-02 1.043999999999999928e-01 -1.043999999999999928e-01 9.080000000000000571e-02 -9.080000000000000571e-02
-7.259580999999997175e-01 2.680000000000000090e-02 -2.680000000000000090e-02 1.032000000000000001e-01 -1.032000000000000001e-01 8.999999999999999667e-02 -8.999999999999999667e-02
-7.180581000000003655e-01 2.719999999999999848e-02 -2.719999999999999848e-02 1.008000000000000007e-01 -1.008000000000000007e-01 8.879999999999999005e-02 -8.879999999999999005e-02
-7.101580999999992372e-01 2.719999999999999848e-02 -2.719999999999999848e-02 9.840000000000001523e-02 -9.840000000000001523e-02 8.799999999999999489e-02 -8.799999999999999489e-02
-7.021581000000001183e-01 2.759999999999999953e-02 -2.759999999999999953e-02 9.719999999999999474e-02 -9.719999999999999474e-02 8.680000000000000215e-02 -8.680000000000000215e-02
-6.942581000000007663e-01 2.759999999999999953e-02 -2.759999999999999953e-02 9.240000000000000990e-02 -9.240000000000000990e-02 8.440000000000000280e-02 -8.440000000000000280e-02
-6.863580999999996379e-01 2.759999999999999953e-02 -2.759999999999999953e-02 8.999999999999999667e-02 -8.999999999999999667e-02 8.160000000000000586e-02 -8.160000000000000586e-02
-6.783581000000005190e-01 2.800000000000000058e-02 -2.800000000000000058e-02 8.640000000000000457e-02 -8.640000000000000457e-02 8.080000000000001070e-02 -8.080000000000001070e-02
-6.704580999999993907e-01 2.800000000000000058e-02 -2.800000000000000058e-02 8.519999999999999796e-02 -8.519999999999999796e-02 7.880000000000000893e-02 -7.880000000000000893e-02
-6.625581000000000387e-01 2.840000000000000163e-02 -2.840000000000000163e-02 8.400000000000000522e-02 -8.400000000000000522e-02 7.799999999999999989e-02 -7.799999999999999989e-02
-6.545580999999991434e-01 2.840000000000000163e-02 -2.840000000000000163e-02 8.279999999999999860e-02 -8.279999999999999860e-02 7.599999999999999811e-02 -7.599999999999999811e-02
-6.466580999999997914e-01 2.879999999999999921e-02 -2.879999999999999921e-02 8.159999999999999198e-02 -8.159999999999999198e-02 7.520000000000000295e-02 -7.520000000000000295e-02
-6.387581000000004394e-01 2.879999999999999921e-02 -2.879999999999999921e-02 8.159999999999999198e-02 -8.159999999999999198e-02 7.520000000000000295e-02 -7.520000000000000295e-02
-6.307580999999995441e-01 2.920000000000000026e-02 -2.920000000000000026e-02 8.279999999999999860e-02 -8.279999999999999860e-02 7.520000000000000295e-02 -7.520000000000000295e-02
-6.228581000000001922e-01 2.920000000000000026e-02 -2.920000000000000026e-02 8.159999999999999198e-02 -8.159999999999999198e-02 7.359999999999999876e-02 -7.359999999999999876e-02
-6.149581000000008402e-01 2.920000000000000026e-02 -2.920000000000000026e-02 8.159999999999999198e-02 -8.159999999999999198e-02 7.359999999999999876e-02 -7.359999999999999876e-02
-6.069580999999999449e-01 2.879999999999999921e-02 -2.879999999999999921e-02 8.039999999999999925e-02 -8.039999999999999925e-02 6.999999999999999278e-02 -6.999999999999999278e-02
-5.990581000000005929e-01 2.840000000000000163e-02 -2.840000000000000163e-02 7.080000000000000182e-02 -7.080000000000000182e-02 5.760000000000000536e-02 -5.760000000000000536e-02
-5.911580999999994646e-01 2.800000000000000058e-02 -2.800000000000000058e-02 6.959999999999999520e-02 -6.959999999999999520e-02 5.399999999999999245e-02 -5.399999999999999245e-02
-5.831581000000003456e-01 2.800000000000000058e-02 -2.800000000000000058e-02 6.959999999999999520e-02 -6.959999999999999520e-02 5.119999999999999551e-02 -5.119999999999999551e-02
-5.752580999999992173e-01 2.759999999999999953e-02 -2.759999999999999953e-02 6.959999999999999520e-02 -6.959999999999999520e-02 4.960000000000000520e-02 -4.960000000000000520e-02
-5.673580999999998653e-01 2.759999999999999953e-02 -2.759999999999999953e-02 6.959999999999999520e-02 -6.959999999999999520e-02 4.879999999999999616e-02 -4.879999999999999616e-02
-5.593581000000007464e-01 2.800000000000000058e-02 -2.800000000000000058e-02 7.080000000000000182e-02 -7.080000000000000182e-02 4.679999999999999438e-02 -4.679999999999999438e-02
-5.514580999999996180e-01 2.840000000000000163e-02 -2.840000000000000163e-02 7.320000000000000118e-02 -7.320000000000000118e-02 4.679999999999999438e-02 -4.679999999999999438e-02
-5.435581000000002660e-01 2.879999999999999921e-02 -2.879999999999999921e-02 7.680000000000000715e-02 -7.680000000000000715e-02 4.760000000000000342e-02 -4.760000000000000342e-02
-5.355580999999993708e-01 2.920000000000000026e-02 -2.920000000000000026e-02 7.919999999999999263e-02 -7.919999999999999263e-02 4.760000000000000342e-02 -4.760000000000000342e-02
-5.276581000000000188e-01 2.999999999999999889e-02 -2.999999999999999889e-02 8.519999999999999796e-02 -8.519999999999999796e-02 4.839999999999999858e-02 -4.839999999999999858e-02
-5.197581000000006668e-01 3.239999999999999825e-02 -3.239999999999999825e-02 9.600000000000000200e-02 -9.600000000000000200e-02 5.279999999999999971e-02 -5.279999999999999971e-02
-5.117580999999997715e-01 3.640000000000000180e-02 -3.640000000000000180e-02 1.115999999999999909e-01 -1.115999999999999909e-01 5.959999999999999326e-02 -5.959999999999999326e-02
-5.038581000000004195e-01 4.560000000000000164e-02 -4.560000000000000164e-02 1.559999999999999998e-01 -1.559999999999999998e-01 7.879999999999999505e-02 -7.879999999999999505e-02
-4.959580999999992912e-01 8.480000000000000038e-02 -8.480000000000000038e-02 3.047999999999999599e-01 -3.047999999999999599e-01 1.451999999999999957e-01 -1.451999999999999957e-01
-4.879581000000001723e-01 6.400000000000000133e-02 -6.400000000000000133e-02 3.276000000000000023e-01 -3.276000000000000023e-01 1.479999999999999927e-01 -1.479999999999999927e-01
-4.800581000000008203e-01 8.399999999999999481e-03 -8.399999999999999481e-03 4.079999999999999599e-02 -4.079999999999999599e-02 1.799999999999999864e-02 -1.799999999999999864e-02
-4.721580999999996919e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-4.641581000000005730e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
-4.562580999999994447e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
