# energy dos(up) dos(down)
-3.193058100000000010e+00 1.852000000000000091e+00 -1.852000000000000091e+00
-3.185158099999999770e+00 1.919999999999999929e+00 -1.919999999999999929e+00
-3.177158099999999763e+00 1.982699999999999907e+00 -1.982699999999999907e+00
-3.169258099999999523e+00 2.084099999999999842e+00 -2.084099999999999842e+00
-3.161358100000000171e+00 2.190700000000000092e+00 -2.190700000000000092e+00
-3.153358100000000164e+00 2.312100000000000044e+00 -2.312100000000000044e+00
-3.145458099999999924e+00 2.486099999999999977e+00 -2.486099999999999977e+00
-3.137558099999999683e+00 2.697499999999999787e+00 -2.697499999999999787e+00
-3.129558099999999676e+00 2.927599999999999980e+00 -2.927599999999999980e+00
-3.121658100000000324e+00 3.138300000000000090e+00 -3.138300000000000090e+00
-3.113758100000000084e+00 3.494099999999999984e+00 -3.494099999999999984e+00
-3.105758100000000077e+00 3.606599999999999806e+00 -3.606599999999999806e+00
-3.097858099999999837e+00 3.572400000000000020e+00 -3.572400000000000020e+00
-3.089958099999999597e+00 3.542199999999999793e+00 -3.542199999999999793e+00
-3.081958099999999590e+00 3.346900000000000208e+00 -3.346799999999999997e+00
-3.074058100000000238e+00 2.761400000000000077e+00 -2.761400000000000077e+00
-3.066158099999999997e+00 2.719300000000000050e+00 -2.719300000000000050e+00
-3.058158099999999990e+00 2.690999999999999837e+00 -2.690999999999999837e+00
-3.050258099999999750e+00 2.709799999999999986e+00 -2.709799999999999986e+00
-3.042358100000000398e+00 2.721499999999999808e+00 -2.721499999999999808e+00
-3.034358100000000391e+00 2.701000000000000068e+00 -2.701000000000000068e+00
-3.026458100000000151e+00 2.686999999999999833e+00 -2.687100000000000044e+00
-3.018558099999999911e+00 3.693499999999999783e+00 -3.693499999999999783e+00
-3.010658099999999671e+00 3.237600000000000033e+00 -3.237600000000000033e+00
-3.002658099999999664e+00 3.339500000000000135e+00 -3.339500000000000135e+00
-2.994758100000000312e+00 3.304699999999999971e+00 -3.304699999999999971e+00
-2.986858100000000071e+00 3.278099999999999792e+00 -3.278099999999999792e+00
-2.978858100000000064e+00 3.092400000000000038e+00 -3.092400000000000038e+00
-2.970958099999999824e+00 2.929499999999999993e+00 -2.929499999999999993e+00
-2.963058099999999584e+00 2.817899999999999849e+00 -2.817899999999999849e+00
-2.955058099999999577e+00 2.818599999999999994e+00 -2.818599999999999994e+00
-2.947158100000000225e+00 2.840800000000000214e+00 -2.840800000000000214e+00
-2.939258099999999985e+00 2.858299999999999841e+00 -2.858299999999999841e+00
-2.931258099999999978e+00 2.866699999999999804e+00 -2.866699999999999804e+00
-2.923358099999999737e+00 2.879700000000000149e+00 -2.879700000000000149e+00
-2.915458100000000385e+00 2.906800000000000050e+00 -2.906800000000000050e+00
-2.907458100000000378e+00 2.916500000000000092e+00 -2.916500000000000092e+00
-2.899558100000000138e+00 2.895300000000000207e+00 -2.895300000000000207e+00
-2.891658099999999898e+00 2.868900000000000006e+00 -2.868900000000000006e+00
-2.883658099999999891e+00 2.845899999999999874e+00 -2.845899999999999874e+00
-2.875758099999999651e+00 2.801099999999999923e+00 -2.801099999999999923e+00
-2.867858100000000299e+00 2.738799999999999901e+00 -2.738799999999999901e+00
-2.859858100000000292e+00 2.670599999999999863e+00 -2.670599999999999863e+00
-2.851958100000000051e+00 2.622300000000000075e+00 -2.622300000000000075e+00
-2.844058099999999811e+00 2.595200000000000173e+00 -2.595200000000000173e+00
-2.836058099999999804e+00 2.603099999999999969e+00 -2.603099999999999969e+00
-2.828158099999999564e+00 2.658300000000000107e+00 -2.658300000000000107e+00
-2.820258100000000212e+00 2.721400000000000041e+00 -2.721400000000000041e+00
-2.812258100000000205e+00 2.783700000000000063e+00 -2.783700000000000063e+00
-2.804358099999999965e+00 2.850499999999999812e+00 -2.850499999999999812e+00
-2.796458099999999725e+00 2.920599999999999863e+00 -2.920599999999999863e+00
-2.788458099999999718e+00 2.984799999999999898e+00 -2.984799999999999898e+00
-2.780558100000000366e+00 3.150700000000000056e+00 -3.150799999999999823e+00
-2.772658100000000125e+00 3.429300000000000015e+00 -3.429300000000000015e+00
-2.764658100000000118e+00 3.594899999999999984e+00 -3.594899999999999984e+00
-2.756758099999999878e+00 3.789600000000000080e+00 -3.789600000000000080e+00
-2.748858099999999638e+00 3.953300000000000036e+00 -3.953300000000000036e+00
-2.740858099999999631e+00 4.105299999999999727e+00 -4.105299999999999727e+00
-2.732958100000000279e+00 4.238299999999999734e+00 -4.238299999999999734e+00
-2.725058100000000039e+00 4.352400000000000269e+00 -4.352400000000000269e+00
-2.717058100000000032e+00 4.438500000000000334e+00 -4.438500000000000334e+00
-2.709158099999999791e+00 4.365099999999999980e+00 -4.365099999999999980e+00
-2.701258099999999551e+00 4.406299999999999883e+00 -4.406299999999999883e+00
-2.693258099999999544e+00 4.484700000000000131e+00 -4.484700000000000131e+00
-2.685358100000000192e+00 4.572499999999999787e+00 -4.572499999999999787e+00
-2.677458099999999952e+00 4.684999999999999609e+00 -4.684999999999999609e+00
-2.669458099999999945e+00 4.821900000000000297e+00 -4.821900000000000297e+00
-2.661558099999999705e+00 4.984700000000000131e+00 -4.984700000000000131e+00
-2.653658100000000353e+00 5.207099999999999618e+00 -5.207099999999999618e+00
-2.645658100000000346e+00 5.719699999999999562e+00 -5.719699999999999562e+00
-2.637758100000000105e+00 5.732000000000000206e+00 -5.732000000000000206e+00
-2.629858099999999865e+00 5.985400000000000276e+00 -5.985400000000000276e+00
-2.621858099999999858e+00 6.420700000000000074e+00 -6.420700000000000074e+00
-2.613958099999999618e+00 6.421999999999999709e+00 -6.421999999999999709e+00
-2.606058100000000266e+00 6.160099999999999909e+00 -6.160099999999999909e+00
-2.598058100000000259e+00 5.202899999999999636e+00 -5.202899999999999636e+00
-2.590158100000000019e+00 4.939499999999999780e+00 -4.939499999999999780e+00
-2.582258099999999779e+00 4.724199999999999733e+00 -4.724199999999999733e+00
-2.574258099999999772e+00 4.352199999999999847e+00 -4.352199999999999847e+00
-2.566358099999999531e+00 3.979499999999999815e+00 -3.979499999999999815e+00
-2.558458100000000179e+00 4.086400000000000254e+00 -4.086400000000000254e+00
-2.550558099999999939e+00 4.359499999999999709e+00 -4.359499999999999709e+00
-2.542558099999999932e+00 4.491100000000000314e+00 -4.491200000000000081e+00
-2.534658099999999692e+00 4.529700000000000060e+00 -4.529700000000000060e+00
-2.526758100000000340e+00 4.794999999999999929e+00 -4.795099999999999696e+00
-2.518758100000000333e+00 4.904099999999999682e+00 -4.904200000000000337e+00
-2.510858100000000093e+00 5.426599999999999646e+00 -5.426700000000000301e+00
-2.502958099999999853e+00 6.283800000000000274e+00 -6.283900000000000041e+00
-2.494958099999999845e+00 4.910700000000000287e+00 -4.910599999999999632e+00
-2.487058099999999605e+00 4.185699999999999754e+00 -4.185699999999999754e+00
-2.479158100000000253e+00 3.927099999999999813e+00 -3.927099999999999813e+00
-2.471158100000000246e+00 3.955900000000000194e+00 -3.955900000000000194e+00
-2.463258100000000006e+00 3.451600000000000001e+00 -3.451600000000000001e+00
-2.455358099999999766e+00 3.566800000000000193e+00 -3.566800000000000193e+00
-2.447358099999999759e+00 3.597100000000000186e+00 -3.597100000000000186e+00
-2.439458099999999519e+00 3.975099999999999856e+00 -3.975200000000000067e+00
-2.431558100000000167e+00 3.881099999999999994e+00 -3.880999999999999783e+00
-2.423558100000000159e+00 3.499699999999999811e+00 -3.499699999999999811e+00
-2.415658099999999919e+00 3.013399999999999856e+00 -3.013399999999999856e+00
-2.407758099999999679e+00 2.365099999999999980e+00 -2.365099999999999980e+00
-2.399758099999999672e+00 1.539700000000000069e+00 -1.539700000000000069e+00
-2.391858100000000320e+00 8.612999999999999545e-01 -8.612999999999999545e-01
-2.383958100000000080e+00 5.905000000000000249e-01 -5.905000000000000249e-01
-2.375958100000000073e+00 6.424999999999999600e-01 -6.425999999999999490e-01
-2.368058099999999833e+00 2.392500000000000071e+00 -2.392599999999999838e+00
-2.360158099999999592e+00 5.559099999999999930e+00 -5.559199999999999697e+00
-2.352158099999999585e+00 7.311099999999999710e+00 -7.311300000000000132e+00
-2.344258100000000233e+00 7.892199999999999882e+00 -7.892199999999999882e+00
-2.336358099999999993e+00 7.452799999999999869e+00 -7.452799999999999869e+00
-2.328358099999999986e+00 6.645999999999999908e+00 -6.645999999999999908e+00
-2.320458099999999746e+00 7.987000000000000099e+00 -7.986900000000000333e+00
-2.312558100000000394e+00 7.666599999999999859e+00 -7.666599999999999859e+00
-2.304558100000000387e+00 1.013819999999999943e+01 -1.013819999999999943e+01
-2.296658100000000147e+00 1.218399999999999928e+01 -1.218410000000000082e+01
-2.288758099999999907e+00 1.900860000000000127e+01 -1.900850000000000151e+01
-2.280758099999999899e+00 1.327079999999999949e+01 -1.327079999999999949e+01
-2.272858099999999659e+00 1.338030000000000008e+01 -1.338039999999999985e+01
-2.264958100000000307e+00 1.354359999999999964e+01 -1.354359999999999964e+01
-2.256958100000000300e+00 1.501849999999999952e+01 -1.501849999999999952e+01
-2.249058100000000060e+00 1.321509999999999962e+01 -1.321509999999999962e+01
-2.241158099999999820e+00 1.230850000000000044e+01 -1.230850000000000044e+01
-2.233158099999999813e+00 1.096390000000000065e+01 -1.096380000000000088e+01
-2.225258099999999573e+00 1.012930000000000064e+01 -1.012930000000000064e+01
-2.217358100000000221e+00 1.002159999999999940e+01 -1.002159999999999940e+01
-2.209358100000000213e+00 1.003049999999999997e+01 -1.003049999999999997e+01
-2.201458099999999973e+00 9.862399999999999167e+00 -9.862399999999999167e+00
-2.193558099999999733e+00 9.632899999999999352e+00 -9.632799999999999585e+00
-2.185558099999999726e+00 9.548500000000000654e+00 -9.548500000000000654e+00
-2.177658100000000374e+00 9.278100000000000236e+00 -9.278100000000000236e+00
-2.169758100000000134e+00 9.334799999999999542e+00 -9.334799999999999542e+00
-2.161758100000000127e+00 9.224199999999999733e+00 -9.224199999999999733e+00
-2.153858099999999887e+00 9.213900000000000645e+00 -9.213900000000000645e+00
-2.145958099999999646e+00 9.113400000000000389e+00 -9.113400000000000389e+00
-2.137958099999999639e+00 8.679800000000000182e+00 -8.679800000000000182e+00
-2.130058100000000287e+00 8.302199999999999136e+00 -8.302199999999999136e+00
-2.122158100000000047e+00 8.018599999999999284e+00 -8.018599999999999284e+00
-2.114258099999999807e+00 7.626000000000000334e+00 -7.626000000000000334e+00
-2.106258099999999800e+00 7.418199999999999683e+00 -7.418199999999999683e+00
-2.098358099999999560e+00 7.036599999999999966e+00 -7.036599999999999966e+00
-2.090458100000000208e+00 6.439499999999999780e+00 -6.439499999999999780e+00
-2.082458100000000201e+00 6.412899999999999601e+00 -6.412899999999999601e+00
-2.074558099999999961e+00 6.338700000000000223e+00 -6.338700000000000223e+00
-2.066658099999999720e+00 5.868400000000000283e+00 -5.868400000000000283e+00
-2.058658099999999713e+00 5.535700000000000287e+00 -5.535700000000000287e+00
-2.050758100000000361e+00 5.235899999999999999e+00 -5.235899999999999999e+00
-2.042858100000000121e+00 4.995099999999999874e+00 -4.995099999999999874e+00
-2.034858100000000114e+00 4.817000000000000171e+00 -4.817000000000000171e+00
-2.026958099999999874e+00 4.855000000000000426e+00 -4.855000000000000426e+00
-2.019058099999999634e+00 5.010699999999999932e+00 -5.010699999999999932e+00
-2.011058099999999627e+00 5.273200000000000109e+00 -5.273200000000000109e+00
-2.003158100000000275e+00 5.679800000000000182e+00 -5.679800000000000182e+00
-1.995258100000000034e+00 5.849000000000000199e+00 -5.849000000000000199e+00
-1.987258100000000027e+00 6.000499999999999723e+00 -6.000499999999999723e+00
-1.979358099999999787e+00 6.506199999999999761e+00 -6.506199999999999761e+00
-1.971458099999999547e+00 8.046099999999999142e+00 -8.046200000000000685e+00
-1.963458099999999540e+00 8.096600000000000463e+00 -8.096600000000000463e+00
-1.955558100000000188e+00 7.295899999999999608e+00 -7.295899999999999608e+00
-1.947658099999999948e+00 6.720100000000000406e+00 -6.720100000000000406e+00
-1.939658099999999941e+00 6.336599999999999788e+00 -6.336599999999999788e+00
-1.931758099999999700e+00 6.123400000000000176e+00 -6.123400000000000176e+00
-1.923858100000000348e+00 5.889199999999999768e+00 -5.889199999999999768e+00
-1.915858100000000341e+00 5.659099999999999575e+00 -5.659099999999999575e+00
-1.907958100000000101e+00 5.538400000000000212e+00 -5.538400000000000212e+00
-1.900058099999999861e+00 5.413400000000000212e+00 -5.413400000000000212e+00
-1.892058099999999854e+00 5.341099999999999959e+00 -5.341099999999999959e+00
-1.884158099999999614e+00 5.320999999999999730e+00 -5.320999999999999730e+00
-1.876258100000000262e+00 5.308500000000000441e+00 -5.308500000000000441e+00
-1.868258100000000255e+00 5.201100000000000279e+00 -5.200999999999999623e+00
-1.860358100000000015e+00 4.922299999999999898e+00 -4.922299999999999898e+00
-1.852458099999999774e+00 4.721099999999999852e+00 -4.721099999999999852e+00
-1.844458099999999767e+00 5.781100000000000350e+00 -5.781100000000000350e+00
-1.836558099999999527e+00 6.372799999999999798e+00 -6.372799999999999798e+00
-1.828658100000000175e+00 5.229599999999999582e+00 -5.229599999999999582e+00
-1.820658100000000168e+00 4.604499999999999815e+00 -4.604499999999999815e+00
-1.812758099999999928e+00 4.409099999999999575e+00 -4.409099999999999575e+00
-1.804858099999999688e+00 4.310699999999999754e+00 -4.310699999999999754e+00
-1.796858099999999681e+00 4.257600000000000051e+00 -4.257600000000000051e+00
-1.788958100000000329e+00 4.155700000000000394e+00 -4.155700000000000394e+00
-1.781058100000000088e+00 4.110299999999999621e+00 -4.110299999999999621e+00
-1.773058100000000081e+00 4.154200000000000337e+00 -4.154200000000000337e+00
-1.765158099999999841e+00 4.359399999999999942e+00 -4.359399999999999942e+00
-1.757258099999999601e+00 4.425900000000000389e+00 -4.425900000000000389e+00
-1.749258099999999594e+00 4.611699999999999910e+00 -4.611699999999999910e+00
-1.741358100000000242e+00 4.297500000000000320e+00 -4.297500000000000320e+00
-1.733458100000000002e+00 4.231200000000000294e+00 -4.231200000000000294e+00
-1.725458099999999995e+00 4.078800000000000203e+00 -4.078800000000000203e+00
-1.717558099999999754e+00 4.062100000000000044e+00 -4.062100000000000044e+00
-1.709658100000000402e+00 3.820800000000000196e+00 -3.820800000000000196e+00
-1.701658100000000395e+00 3.910400000000000098e+00 -3.910400000000000098e+00
-1.693758100000000155e+00 4.013899999999999579e+00 -4.013899999999999579e+00
-1.685858099999999915e+00 4.162899999999999601e+00 -4.162899999999999601e+00
-1.677958099999999675e+00 4.390600000000000058e+00 -4.390600000000000058e+00
-1.669958099999999668e+00 5.286400000000000432e+00 -5.286400000000000432e+00
-1.662058100000000316e+00 5.717500000000000249e+00 -5.717500000000000249e+00
-1.654158100000000076e+00 5.727000000000000313e+00 -5.727100000000000080e+00
-1.646158100000000069e+00 5.821699999999999875e+00 -5.821699999999999875e+00
-1.638258099999999828e+00 5.699399999999999800e+00 -5.699399999999999800e+00
-1.630358099999999588e+00 5.457399999999999807e+00 -5.457399999999999807e+00
-1.622358099999999581e+00 5.381599999999999717e+00 -5.381599999999999717e+00
-1.614458100000000229e+00 5.073000000000000398e+00 -5.073000000000000398e+00
-1.606558099999999989e+00 4.857000000000000206e+00 -4.857000000000000206e+00
-1.598558099999999982e+00 4.813399999999999679e+00 -4.813500000000000334e+00
-1.590658099999999742e+00 5.240300000000000402e+00 -5.240300000000000402e+00
-1.582758100000000390e+00 5.491799999999999571e+00 -5.491799999999999571e+00
-1.574758100000000383e+00 5.114600000000000257e+00 -5.114600000000000257e+00
-1.566858100000000142e+00 5.222100000000000186e+00 -5.222100000000000186e+00
-1.558958099999999902e+00 5.296000000000000263e+00 -5.296000000000000263e+00
-1.550958099999999895e+00 5.510200000000000209e+00 -5.510200000000000209e+00
-1.543058099999999655e+00 5.683699999999999974e+00 -5.683699999999999974e+00
-1.535158100000000303e+00 5.573400000000000354e+00 -5.573299999999999699e+00
-1.527158100000000296e+00 5.197000000000000064e+00 -5.197000000000000064e+00
-1.519258100000000056e+00 4.738400000000000389e+00 -4.738299999999999734e+00
-1.511358099999999816e+00 4.438600000000000101e+00 -4.438600000000000101e+00
-1.503358099999999808e+00 4.284600000000000186e+00 -4.284600000000000186e+00
-1.495458099999999568e+00 4.136599999999999611e+00 -4.136599999999999611e+00
-1.487558100000000216e+00 3.980100000000000193e+00 -3.980100000000000193e+00
-1.479558100000000209e+00 4.041900000000000048e+00 -4.041900000000000048e+00
-1.471658099999999969e+00 4.071699999999999875e+00 -4.071699999999999875e+00
-1.463758099999999729e+00 4.687100000000000044e+00 -4.687000000000000277e+00
-1.455758099999999722e+00 3.694999999999999840e+00 -3.694999999999999840e+00
-1.447858100000000370e+00 3.803500000000000103e+00 -3.803500000000000103e+00
-1.439958100000000130e+00 3.741099999999999870e+00 -3.741099999999999870e+00
-1.431958100000000123e+00 3.590599999999999792e+00 -3.590599999999999792e+00
-1.424058099999999882e+00 3.508799999999999919e+00 -3.508799999999999919e+00
-1.416158099999999642e+00 3.453599999999999781e+00 -3.453599999999999781e+00
-1.408158099999999635e+00 3.409699999999999953e+00 -3.409699999999999953e+00
-1.400258100000000283e+00 3.313099999999999934e+00 -3.313099999999999934e+00
-1.392358100000000043e+00 3.749899999999999789e+00 -3.750000000000000000e+00
-1.384358100000000036e+00 3.615000000000000213e+00 -3.615000000000000213e+00
-1.376458099999999796e+00 3.672899999999999832e+00 -3.672899999999999832e+00
-1.368558099999999556e+00 3.678399999999999892e+00 -3.678399999999999892e+00
-1.360558099999999548e+00 3.661999999999999922e+00 -3.662100000000000133e+00
-1.352658100000000196e+00 4.109700000000000131e+00 -4.109700000000000131e+00
-1.344758099999999956e+00 4.577799999999999869e+00 -4.577899999999999636e+00
-1.336758099999999949e+00 4.993199999999999861e+00 -4.993100000000000094e+00
-1.328858099999999709e+00 4.805100000000000371e+00 -4.805100000000000371e+00
-1.320958100000000357e+00 4.755200000000000315e+00 -4.755200000000000315e+00
-1.312958100000000350e+00 4.926800000000000068e+00 -4.926800000000000068e+00
-1.305058100000000110e+00 5.902499999999999858e+00 -5.902499999999999858e+00
-1.297158099999999870e+00 4.953199999999999825e+00 -4.953199999999999825e+00
-1.289158099999999862e+00 4.728399999999999714e+00 -4.728399999999999714e+00
-1.281258099999999622e+00 4.659099999999999575e+00 -4.659099999999999575e+00
-1.273358100000000270e+00 4.681899999999999729e+00 -4.681899999999999729e+00
-1.265358100000000263e+00 4.757500000000000284e+00 -4.757600000000000051e+00
-1.257458100000000023e+00 5.137299999999999756e+00 -5.137299999999999756e+00
-1.249558099999999783e+00 5.615199999999999747e+00 -5.615300000000000402e+00
-1.241558099999999776e+00 5.537600000000000300e+00 -5.537600000000000300e+00
-1.233658099999999536e+00 5.384299999999999642e+00 -5.384299999999999642e+00
-1.225758100000000184e+00 5.397999999999999687e+00 -5.397999999999999687e+00
-1.217858099999999943e+00 5.401900000000000368e+00 -5.401900000000000368e+00
-1.209858099999999936e+00 5.391600000000000392e+00 -5.391600000000000392e+00
-1.201958099999999696e+00 5.679800000000000182e+00 -5.679800000000000182e+00
-1.194058100000000344e+00 5.811399999999999899e+00 -5.811499999999999666e+00
-1.186058100000000337e+00 6.383700000000000152e+00 -6.383700000000000152e+00
-1.178158100000000097e+00 6.440599999999999881e+00 -6.440699999999999648e+00
-1.170258099999999857e+00 6.706900000000000084e+00 -6.706800000000000317e+00
-1.162258099999999850e+00 6.746500000000000163e+00 -6.746500000000000163e+00
-1.154358099999999610e+00 6.915899999999999714e+00 -6.915899999999999714e+00
-1.146458100000000258e+00 7.154799999999999827e+00 -7.154799999999999827e+00
-1.138458100000000250e+00 7.325599999999999667e+00 -7.325599999999999667e+00
-1.130558100000000010e+00 7.518799999999999706e+00 -7.518799999999999706e+00
-1.122658099999999770e+00 7.455599999999999561e+00 -7.455599999999999561e+00
-1.114658099999999763e+00 7.353500000000000369e+00 -7.353500000000000369e+00
-1.106758099999999523e+00 7.271200000000000330e+00 -7.271200000000000330e+00
-1.098858100000000171e+00 7.336800000000000210e+00 -7.336800000000000210e+00
-1.090858100000000164e+00 6.945100000000000051e+00 -6.945100000000000051e+00
-1.082958099999999924e+00 7.053300000000000125e+00 -7.053300000000000125e+00
-1.075058099999999683e+00 7.619399999999999729e+00 -7.619399999999999729e+00
-1.067058099999999676e+00 7.723399999999999821e+00 -7.723399999999999821e+00
-1.059158100000000324e+00 7.929999999999999716e+00 -7.929999999999999716e+00
-1.051258100000000084e+00 8.159800000000000608e+00 -8.159900000000000375e+00
-1.043258100000000077e+00 8.198499999999999233e+00 -8.198499999999999233e+00
-1.035358099999999837e+00 8.081300000000000594e+00 -8.081300000000000594e+00
-1.027458099999999597e+00 7.914799999999999613e+00 -7.914799999999999613e+00
-1.019458099999999590e+00 7.974700000000000344e+00 -7.974700000000000344e+00
-1.011558100000000238e+00 8.062699999999999534e+00 -8.062699999999999534e+00
-1.003658099999999109e+00 8.294999999999999929e+00 -8.294999999999999929e+00
-9.956580999999999904e-01 7.969199999999999839e+00 -7.969199999999999839e+00
-9.877581000000006384e-01 8.401799999999999713e+00 -8.401799999999999713e+00
-9.798580999999995100e-01 8.189199999999999591e+00 -8.189199999999999591e+00
-9.718581000000003911e-01 7.712399999999999700e+00 -7.712399999999999700e+00
-9.639580999999992628e-01 7.660000000000000142e+00 -7.660000000000000142e+00
-9.560580999999999108e-01 7.595299999999999940e+00 -7.595299999999999940e+00
-9.480581000000007919e-01 7.769700000000000273e+00 -7.769700000000000273e+00
-9.401580999999996635e-01 7.532199999999999562e+00 -7.532199999999999562e+00
-9.322581000000003115e-01 7.490800000000000125e+00 -7.490700000000000358e+00
-9.242580999999994162e-01 6.615099999999999980e+00 -6.615099999999999980e+00
-9.163581000000000643e-01 6.176400000000000112e+00 -6.176400000000000112e+00
-9.084581000000007123e-01 7.164900000000000269e+00 -7.164900000000000269e+00
-9.004580999999998170e-01 6.737300000000000288e+00 -6.737300000000000288e+00
-8.925581000000004650e-01 6.974099999999999966e+00 -6.974099999999999966e+00
-8.846580999999993367e-01 7.096000000000000085e+00 -7.096000000000000085e+00
-8.766581000000002177e-01 6.904499999999999638e+00 -6.904499999999999638e+00
-8.687580999999990894e-01 7.011800000000000033e+00 -7.011800000000000033e+00
-8.608580999999997374e-01 7.158400000000000318e+00 -7.158400000000000318e+00
-8.528581000000006185e-01 7.505499999999999616e+00 -7.505499999999999616e+00
-8.449580999999994901e-01 6.562000000000000277e+00 -6.561899999999999622e+00
-8.370581000000001382e-01 6.028200000000000003e+00 -6.028200000000000003e+00
-8.290580999999992429e-01 5.710200000000000387e+00 -5.710200000000000387e+00
-8.211580999999998909e-01 5.718399999999999928e+00 -5.718399999999999928e+00
-8.132581000000005389e-01 5.700400000000000134e+00 -5.700400000000000134e+00
-8.052580999999996436e-01 5.803499999999999659e+00 -5.803499999999999659e+00
-7.973581000000002916e-01 5.997099999999999653e+00 -5.997099999999999653e+00
-7.894580999999991633e-01 6.307599999999999874e+00 -6.307699999999999640e+00
-7.815580999999998113e-01 6.879999999999999893e+00 -6.879999999999999893e+00
-7.735581000000006924e-01 8.243499999999999162e+00 -8.243600000000000705e+00
-7.656580999999995640e-01 7.870400000000000063e+00 -7.870400000000000063e+00
-7.577581000000002120e-01 7.801099999999999923e+00 -7.801099999999999923e+00
-7.497580999999993168e-01 7.484700000000000131e+00 -7.484700000000000131e+00
-7.418580999999999648e-01 7.464999999999999858e+00 -7.464999999999999858e+00
-7.339581000000006128e-01 7.461299999999999599e+00 -7.461299999999999599e+00
-7.259580999999997175e-01 7.397199999999999775e+00 -7.397199999999999775e+00
-7.180581000000003655e-01 7.390799999999999592e+00 -7.390799999999999592e+00
-7.101580999999992372e-01 7.235999999999999766e+00 -7.235999999999999766e+00
-7.021581000000001183e-01 7.217299999999999827e+00 -7.217299999999999827e+00
-6.942581000000007663e-01 7.012599999999999945e+00 -7.012599999999999945e+00
-6.863580999999996379e-01 6.886899999999999800e+00 -6.886899999999999800e+00
-6.783581000000005190e-01 6.749100000000000321e+00 -6.749100000000000321e+00
-6.704580999999993907e-01 6.639499999999999957e+00 -6.639499999999999957e+00
-6.625581000000000387e-01 6.565599999999999881e+00 -6.565599999999999881e+00
-6.545580999999991434e-01 6.459100000000000286e+00 -6.459100000000000286e+00
-6.466580999999997914e-01 6.400000000000000355e+00 -6.400000000000000355e+00
-6.387581000000004394e-01 6.432100000000000151e+00 -6.432100000000000151e+00
-6.307580999999995441e-01 6.483299999999999841e+00 -6.483299999999999841e+00
-6.228581000000001922e-01 6.390399999999999636e+00 -6.390399999999999636e+00
-6.149581000000008402e-01 6.480299999999999727e+00 -6.480299999999999727e+00
-6.069580999999999449e-01 6.261899999999999800e+00 -6.261499999999999844e+00
-5.990581000000005929e-01 4.607000000000000206e+00 -4.606900000000000439e+00
-5.911580999999994646e-01 4.124299999999999855e+00 -4.124299999999999855e+00
-5.831581000000003456e-01 3.842099999999999849e+00 -3.842099999999999849e+00
-5.752580999999992173e-01 3.644299999999999873e+00 -3.644299999999999873e+00
-5.673580999999998653e-01 3.498099999999999987e+00 -3.498099999999999987e+00
-5.593581000000007464e-01 3.418600000000000083e+00 -3.418600000000000083e+00
-5.514580999999996180e-01 3.392599999999999838e+00 -3.392599999999999838e+00
-5.435581000000002660e-01 3.413199999999999790e+00 -3.413199999999999790e+00
-5.355580999999993708e-01 3.449699999999999989e+00 -3.449699999999999989e+00
-5.276581000000000188e-01 3.580799999999999983e+00 -3.580900000000000194e+00
-5.197581000000006668e-01 3.975800000000000001e+00 -3.975800000000000001e+00
-5.117580999999997715e-01 4.605000000000000426e+00 -4.605100000000000193e+00
-5.038581000000004195e-01 6.339299999999999713e+00 -6.339699999999999669e+00
-4.959580999999992912e-01 1.343709999999999916e+01 -1.343709999999999916e+01
-4.879581000000001723e-01 1.354850000000000065e+01 -1.354770000000000074e+01
-4.800581000000008203e-01 1.537800000000000056e+00 -1.537500000000000089e+00
-4.721580999999996919e-01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.641581000000005730e-01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.562580999999994447e-01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.483581000000000927e-01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.403580999999991974e-01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.324580999999998454e-01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.245581000000004934e-01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.165580999999995981e-01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.086581000000002462e-01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.007580999999991178e-01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.927580999999999989e-01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.848581000000006469e-01 6.599999999999999964e-03 -6.599999999999999964e-03
-3.769580999999995186e-01 8.624100000000000321e+00 -8.624100000000000321e+00
-3.689581000000003996e-01 8.210300000000000153e+00 -8.210300000000000153e+00
-3.610580999999992713e-01 8.813800000000000523e+00 -8.813800000000000523e+00
-3.531580999999999193e-01 8.687799999999999301e+00 -8.687300000000000466e+00
-3.452581000000005673e-01 6.384599999999999831e+00 -6.384500000000000064e+00
-3.372580999999996720e-01 6.209600000000000009e+00 -6.209600000000000009e+00
-3.293581000000003201e-01 5.722000000000000419e+00 -5.722000000000000419e+00
-3.214580999999991917e-01 5.616799999999999571e+00 -5.616799999999999571e+00
-3.134581000000000728e-01 5.468600000000000350e+00 -5.468600000000000350e+00
-3.055581000000007208e-01 5.559700000000000308e+00 -5.559700000000000308e+00
-2.976580999999995925e-01 5.571500000000000341e+00 -5.571500000000000341e+00
-2.896581000000004735e-01 5.657700000000000173e+00 -5.657700000000000173e+00
-2.817580999999993452e-01 5.714900000000000091e+00 -5.714900000000000091e+00
